Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,1.8036504825767206,1.4364458680152894,34.078,48.66,35.11841297149658
2,1.4657814879806674,1.2499250531196595,46.568,54.5,34.749412298202515
3,1.3132500940439653,1.1265545248985291,52.382,59.15,35.374486684799194
4,1.2083626024577083,1.034183105826378,56.794,63.08,35.060242652893066
5,1.1298214026859827,0.9658065468072892,59.58,65.69,34.97071695327759
6,1.0684475132397242,0.9271746456623078,62.02,67.44,34.76434588432312
7,1.0327975774297908,0.8875295460224152,63.172,68.41,34.983128786087036
8,0.9990786903974961,0.8700709730386734,64.816,69.36,34.92863440513611
9,0.9622947950752414,0.8423801809549332,65.958,70.36,35.00890755653381
10,0.9359611066020265,0.8325628638267517,66.862,70.64,34.881317138671875
11,0.9250513400350299,0.8004526287317276,67.528,72.48,35.028536796569824
12,0.894592215212024,0.7837019592523575,68.438,72.21,34.92112898826599
13,0.8772208350045341,0.7757760494947433,69.25,72.9,34.821754932403564
14,0.8594155773824576,0.7821116060018539,69.754,73.21,34.87041115760803
15,0.8532393142885092,0.7350478023290634,70.23,74.31,35.21949553489685
16,0.832455191685229,0.7435948252677917,70.678,74.5,35.33424210548401
17,0.8227329308889351,0.7217938870191574,71.246,74.9,35.49244451522827
18,0.8071352942865722,0.7149477541446686,71.724,75.12,35.26130986213684
19,0.797674800668444,0.7310030579566955,72.202,74.4,35.08414626121521
20,0.8047982807062111,0.7207748204469681,71.732,75.34,35.100565671920776
