Epoch,Train Loss,Test Loss,Train Acc,Test Acc,Epoch Time
1,4.181847837506508,3.7220290303230286,6.74,13.55,37.20053148269653
2,3.698175766030136,3.40319709777832,13.356,19.58,37.94178628921509
3,3.4652108659549636,3.1896019101142885,17.192,23.3,37.81675457954407
4,3.32502433475183,3.098263454437256,19.472,24.54,37.69894766807556
5,3.2230545939231408,2.9550308346748353,21.506,27.75,38.60870862007141
6,3.1353636444831383,2.8925142168998716,23.078,29.16,38.10941195487976
7,3.083966846368751,2.833945107460022,24.098,30.06,36.639568567276
8,3.0258033908143336,2.756474220752716,25.012,31.46,36.5728919506073
9,2.9775462320872714,2.7112197399139406,26.192,32.03,37.05384612083435
10,2.926209984993448,2.6512807250022887,27.012,33.66,38.54558610916138
11,2.8950368117312997,2.6251440048217773,27.552,34.3,36.46612548828125
12,2.858859054896296,2.583844316005707,28.732,34.66,35.696725368499756
13,2.8223782510173563,2.5635675191879272,29.256,35.12,35.65347671508789
14,2.7994019206689327,2.536660039424896,29.516,35.47,36.93721890449524
15,2.7722240564774494,2.5039727687835693,30.01,36.31,38.47669315338135
16,2.739351043895799,2.4647124767303468,30.766,36.91,37.66279435157776
17,2.713655097143991,2.4215834498405457,31.008,37.77,36.82397484779358
18,2.690072794349826,2.4305474519729615,31.702,37.42,36.534300088882446
19,2.6891292333602905,2.3853094816207885,31.732,38.53,36.50203990936279
20,2.6613853585963345,2.3804977893829347,32.136,38.54,38.42614722251892
